real12,pred12,real3,pred3
13.0,13.079334,13.0,12.170193
10.0,11.734396,9.0,11.402916
6.0,10.732573,14.0,12.454926
10.0,9.559805,14.0,13.930756
4.0,8.74445,12.0,15.355211
5.0,8.322002,13.0,14.899321
8.0,8.008406,12.0,13.954763
13.0,6.9178276,14.0,13.286898
7.0,6.0401497,15.0,11.989506
6.0,5.679146,13.0,11.197365
5.0,5.9648685,10.0,10.034897
3.0,6.1706944,6.0,8.871172
4.0,5.5960026,10.0,7.867716
6.0,5.775238,4.0,7.2738743
6.0,6.840336,5.0,7.05497
9.0,7.158846,8.0,5.380804
5.0,7.574547,13.0,5.4593143
7.0,7.3099327,7.0,5.54467
9.0,8.202642,6.0,4.383627
12.0,9.715391,5.0,4.1827755
8.0,9.070681,3.0,5.2189445
9.0,8.424814,4.0,5.3216476
7.0,8.923803,6.0,4.5943356
19.0,8.924681,6.0,4.7815514
8.0,9.121065,9.0,4.8869915
6.0,9.268007,5.0,5.3973217
8.0,9.61216,7.0,5.8953495
15.0,9.767153,9.0,5.9084377
11.0,10.052834,12.0,6.831833
12.0,10.011526,8.0,6.8093395
12.0,10.255667,9.0,6.634262
10.0,11.197887,7.0,7.191969
12.0,11.515228,19.0,8.138584
12.0,11.368479,8.0,8.738539
17.0,11.953028,6.0,9.693037
12.0,12.406618,8.0,9.762487
20.0,13.818663,15.0,11.4517765
15.0,18.69212,11.0,10.997707
23.0,19.746307,12.0,11.235214
21.0,18.963314,12.0,12.366222
20.0,18.213581,10.0,12.833757
19.0,18.749285,12.0,13.036203
25.0,18.329737,12.0,11.673985
22.0,18.71144,17.0,12.856396
21.0,19.48266,12.0,14.615587
22.0,19.945908,20.0,17.783585
22.0,20.831846,15.0,18.74246
17.0,21.099194,23.0,19.659883
26.0,23.273552,21.0,20.830887
22.0,23.7798,20.0,19.855114
22.0,22.324211,19.0,21.494507
19.0,21.295303,25.0,21.06041
23.0,22.638123,22.0,21.987013
22.0,23.211052,21.0,21.163414
21.0,22.808397,22.0,21.470228
20.0,22.330158,22.0,21.827168
23.0,22.148232,17.0,21.713335
18.0,22.514668,26.0,21.950123
20.0,22.824532,22.0,22.139597
26.0,22.829144,22.0,21.001265
17.0,22.9814,19.0,22.029205
19.0,23.409992,23.0,21.407495
23.0,22.962746,22.0,21.696323
28.0,22.991703,21.0,20.323444
23.0,23.177048,20.0,20.773731
24.0,23.525288,23.0,20.290836
19.0,23.019833,18.0,20.7906
18.0,22.14223,20.0,20.456427
15.0,21.329159,26.0,21.318897
20.0,20.595955,17.0,21.67993
15.0,20.037188,19.0,21.955818
16.0,20.425209,23.0,22.21548
14.0,19.802187,28.0,22.761732
14.0,18.674835,23.0,21.140118
20.0,18.932358,24.0,21.623802
25.0,19.249228,19.0,21.33348
17.0,18.825851,18.0,19.521309
17.0,18.107426,15.0,18.177315
22.0,17.49681,20.0,16.93537
14.0,17.486546,15.0,15.95393
15.0,17.388706,16.0,16.595407
18.0,17.812553,14.0,17.169018
17.0,17.759144,14.0,17.711967
10.0,17.769947,20.0,17.328964
21.0,18.577972,25.0,17.213434
18.0,18.791079,17.0,16.768536
20.0,19.630768,17.0,16.472013
13.0,20.310986,22.0,16.701237
25.0,20.318094,14.0,17.844082
17.0,19.760788,15.0,17.480747
18.0,19.28249,18.0,19.458755
16.0,18.660357,17.0,19.776524
24.0,18.381027,10.0,18.935276
21.0,17.609718,21.0,19.612192
16.0,17.79756,18.0,18.932058
17.0,16.4155,20.0,18.112934
15.0,16.584272,13.0,18.068989
12.0,16.117111,25.0,16.833447
15.0,15.599371,17.0,18.236261
16.0,14.8855915,18.0,17.914806
17.0,15.111332,16.0,18.813772
15.0,14.6651,24.0,18.006626
8.0,15.386065,21.0,17.446053
14.0,14.054895,16.0,16.385796
8.0,13.328688,17.0,15.108028
10.0,13.6258335,15.0,14.649021
16.0,14.010099,12.0,15.3303585
12.0,12.663168,15.0,15.290281
11.0,11.905806,16.0,15.168396
17.0,12.261223,17.0,14.422655
9.0,11.800283,15.0,13.825878
10.0,11.058493,8.0,13.787159
9.0,11.681675,14.0,14.052679
25.0,13.017714,8.0,14.003544
29.0,12.732498,10.0,13.767658
15.0,12.50296,16.0,13.355822
12.0,12.33507,12.0,12.281677
14.0,11.980076,11.0,11.312252
13.0,12.04492,17.0,10.110926
11.0,12.54896,9.0,10.360788
15.0,12.723749,10.0,11.116873
15.0,12.9722595,9.0,11.967651
13.0,12.923403,25.0,11.877365
11.0,13.770094,29.0,13.277563
18.0,13.285988,15.0,12.799034
14.0,13.1784115,12.0,13.327543
10.0,14.303225,14.0,14.950224
16.0,15.245472,13.0,15.227278
15.0,12.415779,11.0,12.775934
13.0,12.130278,15.0,13.577766
11.0,11.887697,15.0,14.067364
13.0,12.976137,13.0,13.666349
7.0,11.514513,11.0,12.775534
15.0,11.067335,18.0,12.232344
9.0,11.43165,14.0,12.9998
14.0,11.251207,10.0,13.498999
4.0,11.079231,16.0,13.792734
7.0,11.0414715,15.0,13.780062
6.0,11.194876,13.0,13.638199
8.0,10.864281,11.0,13.930796
13.0,10.740826,13.0,12.4629345
12.0,10.998533,7.0,12.525217
12.0,11.49333,15.0,12.266216
11.0,11.074705,9.0,11.412153
9.0,11.354675,14.0,11.039097
14.0,10.631811,4.0,9.10828
19.0,12.202824,7.0,9.381634
18.0,11.8301735,6.0,9.262938
13.0,14.398964,8.0,11.286636
14.0,14.332621,13.0,11.838722
16.0,15.097586,12.0,11.005751
16.0,16.258575,12.0,9.895851
16.0,15.839142,11.0,9.576021
12.0,14.148691,9.0,10.609711
12.0,13.337902,14.0,12.487135
13.0,12.996847,19.0,13.598827
15.0,13.775593,18.0,14.942612
8.0,14.003151,13.0,13.723612
16.0,13.0589485,14.0,13.783312
19.0,13.339167,16.0,13.497641
17.0,14.409424,16.0,14.351934
15.0,14.338356,16.0,13.875931
8.0,13.736895,12.0,12.191097
8.0,12.097948,12.0,11.618294
7.0,11.793734,13.0,11.794336
6.0,11.10684,15.0,13.214617
14.0,11.410629,8.0,13.741182
15.0,10.631741,16.0,14.230326
10.0,10.622627,19.0,13.589251
10.0,10.611597,17.0,13.7508335
6.0,9.783621,15.0,12.591272
11.0,9.672449,8.0,10.761425
20.0,10.269447,8.0,9.915283
12.0,12.096081,7.0,9.826527
12.0,9.129599,6.0,10.431925
9.0,8.749397,14.0,11.148153
8.0,8.591793,15.0,11.225115
9.0,9.320822,10.0,10.737053
9.0,10.441095,10.0,8.915827
8.0,11.190805,6.0,9.501221
13.0,10.508305,11.0,10.80879
8.0,9.131685,20.0,9.9826565
17.0,8.82329,12.0,10.10084
7.0,9.325541,12.0,9.252583
5.0,7.4508057,9.0,7.7582912
7.0,7.7049046,8.0,7.972418
8.0,7.7596436,9.0,7.5104084
13.0,7.065727,9.0,7.0323467
10.0,7.105852,8.0,8.234766
7.0,7.64826,13.0,7.9948406
5.0,7.790247,8.0,8.788792
7.0,8.511751,17.0,9.053806
20.0,9.091429,7.0,7.5906506
13.0,9.185913,5.0,8.107185
10.0,9.463417,7.0,7.3203144
7.0,8.310947,8.0,7.824213
8.0,7.940729,13.0,9.224083
11.0,8.802441,10.0,8.769487
13.0,9.870535,7.0,7.452938
7.0,9.918434,5.0,6.7822685
10.0,9.807867,7.0,8.339479
10.0,9.598581,20.0,9.295343
10.0,9.161602,13.0,9.775444
12.0,10.401432,10.0,8.841993
10.0,9.815643,7.0,7.407057
13.0,9.667902,8.0,8.738739
10.0,8.773378,11.0,9.085356
14.0,9.310961,13.0,9.096172
6.0,10.456123,7.0,9.782486
9.0,10.926218,10.0,9.452377
19.0,10.586971,10.0,9.335577
8.0,11.121889,10.0,10.741039
9.0,11.363203,12.0,10.402544
15.0,12.21055,10.0,10.626953
17.0,12.964581,13.0,10.446825
14.0,12.348803,10.0,10.201944
12.0,12.393269,14.0,10.76693
25.0,13.481918,6.0,10.207228
18.0,17.493538,9.0,9.8228855
25.0,19.36219,19.0,9.938936
24.0,20.38931,8.0,9.753717
25.0,21.592617,9.0,10.782799
26.0,21.552284,15.0,13.735582
27.0,23.978304,17.0,15.12538
31.999998,24.447678,14.0,15.389305
26.0,25.722214,12.0,18.906914
25.0,26.01587,25.0,21.086456
29.999998,26.721123,18.0,22.631334
48.0,26.404713,25.0,23.146599
75.0,27.384241,24.0,23.935669
75.0,28.059107,25.0,24.856564
17.0,27.669895,26.0,26.852676
25.0,25.967916,27.0,27.713661
25.0,25.868587,31.999998,29.305786
23.0,24.877285,26.0,29.850231
26.0,24.626652,25.0,30.029743
25.0,24.741821,29.999998,30.295172
23.0,25.673035,48.0,31.414938
25.0,24.192467,75.0,31.023506
27.0,23.043694,75.0,30.422737
25.0,25.40608,17.0,26.956242
21.0,24.339039,25.0,23.540213
25.0,22.847889,25.0,25.899965
18.0,21.611267,23.0,25.49794
24.0,20.529099,26.0,24.991898
20.0,19.193157,25.0,25.645601
26.0,20.98724,23.0,25.5142
19.0,20.691236,25.0,25.46447
17.0,20.665682,27.0,25.270927
22.0,20.028427,25.0,25.278484
16.0,19.367153,21.0,24.598362
17.0,19.274017,25.0,23.828505
17.0,18.357609,18.0,24.303188
17.0,17.101927,24.0,23.661839
18.0,16.749374,20.0,23.494473
18.0,17.743301,26.0,22.758503
18.0,16.947144,19.0,22.011293
24.0,17.417961,17.0,21.043594
18.0,17.383062,22.0,20.02479
17.0,17.66416,16.0,19.536518
15.0,17.425072,17.0,17.556393
20.0,18.010616,17.0,18.674261
22.0,19.374722,17.0,18.643282
16.0,19.72947,18.0,18.23698
19.0,20.40406,18.0,18.804714
21.0,21.367107,18.0,18.38248
29.0,21.713423,24.0,18.396702
28.0,21.85027,18.0,18.654198
27.0,21.818233,17.0,19.011124
20.0,20.671452,15.0,19.741577
23.0,20.644022,20.0,20.414547
15.0,20.28264,22.0,20.198826
17.0,19.907272,16.0,19.705986
19.0,19.398613,19.0,20.420483
25.0,18.27029,21.0,21.009998
17.0,18.697285,29.0,21.17863
22.0,17.90342,28.0,21.066896
13.0,16.829683,27.0,21.359066
15.0,16.107918,20.0,20.414858
18.0,15.245907,23.0,19.616661
15.0,16.136751,15.0,17.20076
9.0,15.642971,17.0,17.822968
14.0,14.835157,19.0,18.720287
15.0,13.92005,25.0,17.860556
10.0,13.242788,17.0,16.77279
13.0,12.385624,22.0,16.555857
9.0,11.459841,13.0,13.910093
14.0,12.9331455,15.0,14.982506
12.0,13.625948,18.0,15.0973015
12.0,12.974682,15.0,15.470192
16.0,12.658968,9.0,13.868025
18.0,13.383093,14.0,13.682655
12.0,12.878601,15.0,14.341152
9.0,11.058603,10.0,12.596991
13.0,10.020536,13.0,12.805031
9.0,8.976879,9.0,12.18585
7.0,7.787607,14.0,12.168236
12.0,8.062723,12.0,11.75963
10.0,8.375017,12.0,12.106131
12.0,8.707006,16.0,12.265858
9.0,8.4506855,18.0,12.120621
11.0,9.202158,12.0,12.237328
14.0,9.693747,9.0,11.244934
11.0,10.053959,13.0,10.133011
11.0,10.126644,9.0,8.597521
8.0,7.6867905,7.0,6.9015293
9.0,9.052025,12.0,6.9867115
8.0,9.191639,10.0,8.271477
9.0,9.493376,12.0,11.211847
10.0,9.561274,9.0,11.331215
8.0,9.74736,11.0,11.4185505
12.0,10.030884,14.0,11.024284
12.0,10.742249,11.0,9.452192
8.0,11.348967,11.0,8.630676
14.0,12.134409,8.0,7.358837
16.0,14.170639,9.0,7.476837
22.0,15.972277,8.0,7.75321
24.0,17.507744,9.0,8.175781
21.0,19.674732,10.0,8.519943
25.0,20.985441,8.0,9.229624
27.0,22.609894,12.0,10.052626
25.0,24.03494,12.0,10.987707
24.0,24.843248,8.0,12.966953
23.0,26.746237,14.0,15.121559
29.0,26.707825,16.0,17.54169
29.999998,27.129847,22.0,19.553942
28.0,28.225426,24.0,21.387104
25.0,26.921686,21.0,21.85625
28.0,27.415821,25.0,25.116184
21.0,25.783829,27.0,25.656252
26.0,25.661057,25.0,24.966633
28.0,25.579802,24.0,24.15836
28.0,24.78341,23.0,25.646671
11.0,24.916058,29.0,26.599958
26.0,24.285736,29.999998,27.022009
24.0,24.83739,28.0,26.704369
24.0,24.966114,25.0,26.66806
29.0,25.355648,28.0,26.314154
34.0,24.800144,21.0,27.782442
22.0,24.273895,26.0,27.188883
26.0,25.609892,28.0,26.410158
31.999998,25.291065,28.0,26.446491
24.0,25.067612,11.0,25.633308
27.0,25.113697,26.0,24.736408
23.0,24.86958,24.0,25.462173
21.0,21.589771,24.0,23.467003
27.0,22.6218,29.0,25.817211
20.0,21.485167,34.0,24.232666
20.0,21.18901,22.0,25.044445
24.0,22.590343,26.0,26.31659
26.0,23.22866,31.999998,26.867813
18.0,25.060144,24.0,26.920044
19.0,27.20367,27.0,25.769255
38.0,27.9527,23.0,24.719069
36.0,30.635593,21.0,23.556442
35.0,31.65811,27.0,23.08283
28.0,32.59451,20.0,22.971807
41.0,31.68057,20.0,24.599665
33.0,31.198112,24.0,24.369465
67.0,31.069584,26.0,25.384668
57.0,29.903843,18.0,26.34097
45.0,29.376131,19.0,26.367702
26.0,28.203604,38.0,27.092102
19.0,28.527939,36.0,27.995834
21.0,27.145382,35.0,27.921398
26.0,25.14444,28.0,31.210535
22.0,24.851383,41.0,33.231705
25.0,23.796623,33.0,36.864452
20.0,24.21883,67.0,38.491413
24.0,23.168983,57.0,38.687317
29.999998,24.49884,45.0,34.181625
26.0,19.815548,26.0,26.521358
22.0,19.508526,19.0,25.776419
20.0,16.400822,21.0,22.892113
21.0,16.817627,26.0,24.336578
25.0,21.099545,22.0,25.64289
21.0,23.966537,25.0,23.820274
27.0,24.182323,20.0,21.337055
22.0,24.433456,24.0,21.735285
35.0,24.161934,29.999998,23.01004
23.0,23.143574,26.0,23.064123
17.0,22.178493,22.0,23.477997
21.0,21.486465,20.0,23.632053
28.0,22.668697,21.0,24.2532
29.0,22.05478,25.0,24.527443
20.0,21.522644,21.0,24.422447
19.0,21.207474,27.0,24.04438
21.0,20.89338,22.0,23.025429
25.0,21.231174,35.0,23.095032
19.0,20.661777,23.0,23.2981
22.0,20.933765,17.0,23.353928
14.0,19.188576,21.0,25.496542
21.0,20.786026,28.0,24.07345
23.0,19.575197,29.0,22.285816
15.0,19.64526,20.0,23.572613
19.0,19.275265,19.0,21.763763
25.0,20.079819,21.0,21.119686
26.0,22.461178,25.0,21.062843
22.0,22.600803,19.0,21.938648
22.0,22.786354,22.0,22.070065
23.0,22.596045,14.0,20.650053
23.0,22.603233,21.0,20.209984
23.0,22.029736,23.0,19.63154
27.0,22.186062,15.0,21.884575
14.0,21.289297,19.0,22.70362
23.0,21.899483,25.0,23.916092
24.0,22.040998,26.0,25.826492
19.0,21.960306,22.0,21.503183
23.0,21.818615,22.0,23.544983
21.0,21.179255,23.0,23.847057
17.0,20.001919,23.0,23.223652
18.0,19.671917,23.0,23.269083
22.0,20.804407,27.0,23.052855
27.0,21.637142,14.0,22.913774
27.0,21.901148,23.0,23.502098
30.999998,23.144089,24.0,23.562616
24.0,20.618973,19.0,23.88433
21.0,20.83065,23.0,24.142765
14.0,20.998556,21.0,22.595205
14.0,20.300049,17.0,24.07386
9.0,19.734877,18.0,23.927032
24.0,19.700148,22.0,24.113007
19.0,20.526823,27.0,25.230736
24.0,21.30586,27.0,26.033058
25.0,21.487707,30.999998,25.256323
22.0,21.578552,24.0,24.041988
15.0,21.534937,21.0,22.147152
22.0,21.327076,14.0,19.542248
23.0,21.225574,14.0,18.337137
22.0,21.33401,9.0,19.268349
15.0,21.020966,24.0,21.976265
19.0,21.496256,19.0,23.481487
25.0,22.581726,24.0,23.165585
24.0,22.509058,25.0,23.688263
19.0,22.237938,22.0,23.097097
22.0,19.924637,15.0,23.580282
14.0,17.818996,22.0,22.868406
12.0,15.876745,23.0,22.11738
16.0,14.2424965,22.0,20.703697
21.0,15.941162,15.0,22.122604
26.0,18.378881,19.0,23.102484
21.0,19.83092,25.0,22.33995
12.0,18.10522,24.0,22.105114
15.0,18.404545,19.0,21.819862
14.0,19.432438,22.0,20.544573
16.0,19.427813,14.0,18.257776
23.0,18.088833,12.0,18.411028
24.0,17.966576,16.0,17.977442
21.0,18.254974,21.0,19.524605
22.0,18.859108,26.0,19.812305
18.0,20.204105,21.0,18.756302
19.0,19.879883,12.0,17.9483
20.0,19.789291,15.0,16.417181
20.0,19.51038,14.0,16.503698
17.0,16.989859,16.0,18.029253
17.0,15.941889,23.0,18.145592
15.0,16.788313,24.0,18.079086
18.0,17.93634,21.0,19.785553
21.0,18.416513,22.0,19.438702
25.0,19.207462,18.0,18.53063
24.0,18.93803,19.0,17.360708
24.0,18.709415,20.0,18.22093
14.0,18.889091,20.0,18.202578
16.0,20.202763,17.0,18.035822
21.0,21.177477,17.0,17.683987
22.0,21.306898,15.0,17.577248
17.0,20.503922,18.0,18.267113
24.0,20.12695,21.0,19.037535
21.0,19.718807,25.0,20.20924
16.0,20.419668,24.0,20.401424
21.0,20.887667,24.0,19.654217
17.0,21.155539,14.0,18.83184
22.0,21.786377,16.0,19.274113
25.0,21.160633,21.0,19.834515
25.0,21.820435,22.0,20.706413
26.0,22.83001,17.0,21.904825
26.0,23.981974,24.0,20.801052
24.0,24.756603,21.0,19.878952
22.0,24.868555,16.0,20.267632
22.0,23.861301,21.0,19.250687
21.0,22.372673,17.0,20.58754
20.0,22.117485,22.0,22.828259
22.0,21.552357,25.0,23.66264
24.0,22.20348,25.0,23.53187
15.0,22.440662,26.0,22.604399
13.0,19.14489,26.0,21.68802
19.0,17.71962,24.0,21.359528
12.0,15.00444,22.0,21.83221
16.0,14.710672,22.0,22.049446
16.0,15.44047,21.0,21.798428
18.0,17.32069,20.0,19.566738
18.0,18.602472,22.0,18.03584
21.0,18.994564,24.0,18.289494
18.0,19.532955,15.0,18.77718
20.0,19.064682,13.0,18.798908
14.0,17.318766,19.0,18.347721
14.0,16.718544,12.0,17.95934
12.0,15.097923,16.0,15.720917
19.0,15.616484,16.0,18.180096
10.0,14.531748,18.0,17.968472
22.0,14.354609,18.0,18.032291
14.0,13.589148,21.0,17.558144
12.0,12.544668,18.0,16.218151
10.0,10.61994,20.0,15.818775
9.0,9.66164,14.0,14.273039
11.0,9.345291,14.0,13.693483
13.0,10.7596,12.0,13.232786
9.0,10.825453,19.0,12.657368
9.0,11.367987,10.0,13.245277
12.0,12.072664,22.0,13.865263
18.0,12.629463,14.0,12.546568
17.0,12.18298,12.0,12.86821
15.0,12.099865,10.0,9.507648
9.0,10.133406,9.0,9.616213
9.0,7.9764442,11.0,9.496084
9.0,8.466742,13.0,9.201189
12.0,10.379759,9.0,10.507103
18.0,13.418009,9.0,11.38624
10.0,13.408501,12.0,10.780945
12.0,12.568052,18.0,11.507805
11.0,11.858648,17.0,11.545273
16.0,12.686796,15.0,10.55341
11.0,11.018915,9.0,8.247911
11.0,9.052666,9.0,8.398903
10.0,10.243242,9.0,9.615732
8.0,9.094063,12.0,10.296297
10.0,9.742416,18.0,10.261936
13.0,12.45343,10.0,10.993919
16.0,12.980295,12.0,11.454826
10.0,10.052237,11.0,11.062151
8.0,9.05117,16.0,10.681881
6.0,7.9267426,11.0,9.70233
8.0,8.472651,11.0,9.484226
6.0,8.76174,10.0,9.087959
11.0,8.645561,8.0,10.316093
9.0,8.837997,10.0,10.745543
9.0,9.561895,13.0,10.818495
17.0,10.485392,16.0,10.831827
16.0,11.076664,10.0,9.90513
15.0,10.345322,8.0,8.1568985
8.0,10.142601,6.0,6.937769
7.0,10.295296,8.0,8.602039
10.0,10.255201,6.0,8.647675
9.0,10.776901,11.0,9.048407
11.0,11.666496,9.0,9.44751
13.0,12.536875,9.0,10.671335
4.0,11.144009,17.0,9.576796
8.0,10.8359585,16.0,9.311375
19.0,10.550892,15.0,9.33687
6.0,9.214785,8.0,7.157131
5.0,8.203636,7.0,7.4821663
7.0,8.843605,10.0,9.927708
9.0,8.691153,9.0,8.780457
14.0,9.378393,11.0,8.304907
20.0,10.641893,13.0,7.716608
7.0,11.880156,4.0,8.406849
9.0,12.2020035,8.0,8.428436
13.0,11.738209,19.0,7.5963764
14.0,12.581327,6.0,7.7445145
20.0,13.394016,5.0,7.0753117
10.0,12.790308,7.0,6.7054405
12.0,13.359831,9.0,9.299351
12.0,13.528442,14.0,9.379692
16.0,13.426025,20.0,9.493805
20.0,13.463589,7.0,9.892895
14.0,13.006069,9.0,10.109554
9.0,13.2428875,13.0,11.530609
22.0,13.86676,14.0,14.352581
16.0,13.236143,20.0,12.767641
7.0,12.713369,10.0,12.542696
8.0,12.992411,12.0,12.625189
14.0,12.882868,12.0,13.845524
12.0,13.895922,16.0,15.652317
17.0,13.381584,20.0,15.251064
13.0,14.158253,14.0,15.516399
12.0,15.972355,9.0,14.184536
43.0,21.577238,22.0,12.46133
47.0,26.855831,16.0,11.839878
26.0,27.148497,7.0,11.405638
28.0,22.013678,8.0,12.368889
22.0,21.706163,14.0,12.343973
23.0,22.34179,12.0,14.347845
25.0,23.47765,17.0,15.082848
21.0,23.499407,13.0,15.494431
25.0,22.611,12.0,17.547134
25.0,22.16254,43.0,24.240385
20.0,21.717377,47.0,28.55434
21.0,20.940643,26.0,28.555565
27.0,24.212074,28.0,25.510654
24.0,24.859509,22.0,26.162598
27.0,26.401941,23.0,24.68322
25.0,26.015038,25.0,24.061193
22.0,25.99071,21.0,24.559902
21.0,24.287693,25.0,25.344406
16.0,23.203873,25.0,24.26941
27.0,20.949038,20.0,24.133194
25.0,21.350119,21.0,24.142399
20.0,21.137566,27.0,23.705538
20.0,20.551868,24.0,23.933443
17.0,20.435562,27.0,23.86751
20.0,19.839722,25.0,22.467995
27.0,18.890022,22.0,22.127766
15.0,17.80529,21.0,22.220913
17.0,16.522766,16.0,21.438694
18.0,17.369122,27.0,20.922928
18.0,17.62705,25.0,22.110836
18.0,17.741543,20.0,21.564966
26.0,19.46517,20.0,21.007404
9.0,20.180481,17.0,20.990566
16.0,19.653955,20.0,19.133224
23.0,19.452538,27.0,18.074646
15.0,20.37162,15.0,17.819534
29.0,21.184528,17.0,18.505587
16.0,22.908726,18.0,18.710443
23.0,23.940039,18.0,17.841705
23.0,23.624977,18.0,17.010794
25.0,24.204388,26.0,18.145342
24.0,24.195282,9.0,18.356632
14.0,24.41338,16.0,18.70848
20.0,23.433903,23.0,20.20486
13.0,19.778093,15.0,19.29274
16.0,19.446394,29.0,21.02084
15.0,19.82074,16.0,22.943245
14.0,18.168262,23.0,23.233494
12.0,16.638752,23.0,23.876266
12.0,15.383314,25.0,22.574966
17.0,16.60126,24.0,20.455482
22.0,18.079967,14.0,18.846085
21.0,18.21098,20.0,17.966864
13.0,19.407436,13.0,17.504917
14.0,17.034458,16.0,15.812199
25.0,17.766298,15.0,15.41416
22.0,17.368832,14.0,14.230618
12.0,17.509129,12.0,14.634861
16.0,17.452915,12.0,14.8325405
18.0,17.712673,17.0,15.316296
11.0,17.92792,22.0,16.49644
15.0,17.624456,21.0,17.647247
18.0,17.865051,13.0,16.08569
12.0,16.968868,14.0,15.260422
13.0,17.174797,25.0,16.25674
20.0,16.089413,22.0,14.768332
15.0,17.215359,12.0,14.828686
14.0,18.494442,16.0,13.980618
17.0,18.343157,18.0,14.121544
18.0,17.456009,11.0,14.167307
19.0,18.93015,15.0,14.393011
19.0,19.847963,18.0,12.986872
17.0,19.952995,12.0,14.137659
25.0,20.608208,13.0,13.702011
22.0,20.642216,20.0,13.996578
18.0,20.06873,15.0,14.217806
27.0,20.404469,14.0,14.678246
24.0,20.859793,17.0,15.269047
16.0,20.205952,18.0,16.896393
17.0,19.24747,19.0,17.349636
18.0,20.401798,19.0,18.097483
23.0,21.111835,17.0,18.52775
27.0,21.605383,25.0,18.981913
21.0,21.90308,22.0,18.08903
20.0,21.97321,18.0,17.888996
21.0,23.57264,27.0,17.188772
22.0,24.0223,24.0,17.077702
25.0,24.849377,16.0,17.85484
24.0,25.47453,17.0,18.08913
20.0,24.980854,18.0,18.40065
12.0,25.099443,23.0,19.785507
27.0,24.611488,27.0,21.771349
25.0,24.164425,21.0,20.729778
23.0,23.388039,20.0,20.25624
19.0,22.283863,21.0,21.730446
21.0,20.824926,22.0,25.217567
20.0,20.483692,25.0,24.84182
21.0,20.84652,24.0,24.161203
13.0,20.553127,20.0,23.671928
17.0,17.585442,12.0,23.38154
19.0,16.612488,27.0,23.984917
15.0,16.516705,25.0,23.80797
23.0,16.280699,23.0,22.056816
21.0,17.55531,19.0,20.941605
26.0,16.574348,21.0,19.43607
16.0,17.303032,20.0,19.188034
12.0,16.928177,21.0,19.411816
12.0,16.542528,13.0,18.065987
18.0,16.98488,17.0,17.8329
14.0,17.022968,19.0,17.234161
15.0,15.642927,15.0,17.8014
8.0,15.730072,23.0,17.849129
16.0,14.348431,21.0,15.987236
14.0,12.725475,26.0,14.927116
9.0,11.602486,16.0,12.746662
8.0,10.646738,12.0,12.077793
9.0,10.216381,12.0,12.036993
15.0,9.57748,18.0,12.583382
12.0,10.58543,14.0,12.409166
10.0,14.773033,15.0,13.243538
8.0,12.833099,8.0,14.300175
11.0,12.2290535,16.0,13.475483
10.0,11.598181,14.0,12.017061
9.0,10.584782,9.0,10.728296
14.0,11.982952,8.0,9.032551
13.0,12.17683,9.0,8.792906
15.0,13.244427,15.0,9.746365
12.0,14.072973,12.0,10.527483
19.0,16.198471,10.0,10.796642
16.0,16.123648,8.0,8.869471
18.0,15.724785,11.0,9.591034
12.0,13.865726,10.0,10.967978
13.0,13.765505,9.0,11.6868515
11.0,15.672075,14.0,11.499701
12.0,16.096663,13.0,11.562702
23.0,16.085485,15.0,12.5061455
15.0,15.62117,12.0,12.3999405
15.0,15.468103,19.0,13.200811
17.0,15.634071,16.0,14.069403
11.0,14.5179405,18.0,13.887787
20.0,14.163906,12.0,14.062515
12.0,13.449097,13.0,13.844656
10.0,12.938759,11.0,12.597492
9.0,10.567472,12.0,12.438902
7.0,10.45122,23.0,11.707602
5.0,9.459387,15.0,12.484671
9.0,9.299509,15.0,13.067238
8.0,9.550056,17.0,13.072046
10.0,10.326578,11.0,14.637629
8.0,9.927589,20.0,13.853479
8.0,9.655781,12.0,12.84486
8.0,8.493334,10.0,11.001007
10.0,9.135809,9.0,9.772104
8.0,9.012398,7.0,8.395084
11.0,9.274656,5.0,7.466007
7.0,9.462595,9.0,6.990101
11.0,9.856897,8.0,7.23724
11.0,9.826717,10.0,6.624485
9.0,9.659983,8.0,6.2671566
8.0,9.0023,8.0,6.2534447
8.0,8.531164,8.0,7.2695847
9.0,8.761017,10.0,8.021074
9.0,8.657019,8.0,7.673233
10.0,9.459242,11.0,8.007198
15.0,10.283155,7.0,8.14632
8.0,11.270891,11.0,8.363747
12.0,11.968784,11.0,8.285675
15.0,12.173548,9.0,8.195669
13.0,12.399206,8.0,8.322159
12.0,12.201557,8.0,8.28367
12.0,12.116755,9.0,8.500813
15.0,11.390022,9.0,8.292313
14.0,10.771343,10.0,8.815561
9.0,10.5011215,15.0,9.2185955
9.0,10.296062,8.0,10.291126
9.0,10.24843,12.0,10.807146
10.0,10.877556,15.0,11.907352
7.0,9.586292,13.0,12.13393
10.0,9.62711,12.0,11.679724
9.0,9.728514,12.0,11.637283
5.0,9.839537,15.0,11.497593
18.0,13.621803,14.0,10.933752
24.0,19.574888,9.0,10.598749
28.0,24.69183,9.0,10.195038
36.0,25.78456,9.0,9.0787945
28.0,26.082367,10.0,9.864979
20.0,23.395412,7.0,9.251713
23.0,23.522324,10.0,8.1502495
26.0,23.06181,9.0,9.771622
21.0,22.270407,5.0,16.201082
